Book_Name,Author_Name,Book_URL,Edition_Type,Price,Star_Rating,Reviews
புயலுக்கும் பூவுக்கும் சுயம்வரமோ...? (Tamil Edition),Missing,https://amazon.in/%E0%AE%AA%E0%AF%81%E0%AE%AF%E0%AE%B2%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AF%8D-%E0%AE%AA%E0%AF%82%E0%AE%B5%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AF%8D-%E0%AE%9A%E0%AF%81%E0%AE%AF%E0%AE%AE%E0%AF%8D%E0%AE%B5%E0%AE%B0%E0%AE%AE%E0%AF%8B-Tamil-%E0%AE%86%E0%AE%A4%E0%AE%BF%E0%AE%B2%E0%AF%8D-ebook/dp/B0CJLSV7QL/ref=zg_bs_g_1318164031_sccl_20/000-0000000-0000000?psc=1,Kindle Edition,Missing,3.8 out of 5 stars,தாரா  ஆதில் 
Sapiens (L),Yuval Noah Harari,https://amazon.in/Sapiens-Humankind-Yuval-Noah-Harari/dp/0099590085/ref=zg_bs_g_4149493031_sccl_1/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,"115,951"
TUESDAYS WITH MORRIE (EXPORT) (A FORMAT),Mitch Albom,https://amazon.in/TUESDAYS-MORRIE-EXPORT-FORMAT-Mitch/dp/0751527378/ref=zg_bs_g_4149493031_sccl_2/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"23,362"
Animal Stories for Panchtantra 84 pp English 8x8 Book 1,Wonder House Books,https://amazon.in/Animals-Tales-Panchtantra-Timeless-Children/dp/9389178118/ref=zg_bs_g_4149493031_sccl_3/000-0000000-0000000?psc=1,Hardcover,Missing,4.5 out of 5 stars,"4,755"
Man's Search For Meaning: The classic tribute to hope from the Holocaust,Missing,https://amazon.in/Mans-Search-Meaning-Viktor-Frankl/dp/1846041244/ref=zg_bs_g_4149493031_sccl_4/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,Victor E. Frankl
Meditations,Marcus Aurelius,https://amazon.in/Meditations-Marcus-Aurelius/dp/8175994754/ref=zg_bs_g_4149493031_sccl_5/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"2,765"
The Time Machine-FINGERPRINT,H. G. Wells,https://amazon.in/Time-Machine-H-G-Wells/dp/8175992956/ref=zg_bs_g_4149493031_sccl_6/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"4,179"
Elon Musk,Walter Isaacson,https://amazon.in/Elon-Musk-Walter-Isaacson/dp/1398527491/ref=zg_bs_g_4149493031_sccl_7/000-0000000-0000000?psc=1,Hardcover,Missing,4.7 out of 5 stars,"2,362"
Autobiography of A Yogi (Hindi),Missing,https://amazon.in/Autobiography-Yogi-HINDI-Paramahansa-Yogananda/dp/9389432472/ref=zg_bs_g_4149493031_sccl_8/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,Paramahansa Yogananda
AUTOBIOGRAPHY OF A YOGI,Paramahansa Yogananda,https://amazon.in/Autobiography-Yogi-Paramahansa-Yogananda/dp/8129145367/ref=zg_bs_g_4149493031_sccl_9/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"10,588"
Wise and Otherwise: A salute to Life [Paperback] Sudha Murty,Missing,https://amazon.in/Wise-Otherwise-salute-Sudha-Murty/dp/0143062220/ref=zg_bs_g_4149493031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,Murty Sudha
Srimad Bhagavad Gita (HINDI),Missing,https://amazon.in/Bhagwat-Gita-Hindi-Symphony-Spirit/dp/8172345453/ref=zg_bs_g_4149493031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,RR Varma
"Autobiography of a Yogi (योगी कथामृत हिंदी) Yogi Kathaamrit Hindi, Yogi Paramahansa Yogananda परमहंस योगानंद आत्मकथा, (Atmakatha/kathamrit/kathamrita ... Hindi) (get a bonus Law of Success booklet)",Missing,https://amazon.in/Autobiography-Kathaamrit-Paramahansa-Yogananda-kathamrita/dp/B093HBVKKX/ref=zg_bs_g_4149493031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,980
Why I Killed Gandhi?,Missing,https://amazon.in/Why-Killed-Gandhi-Nathuram-Godse/dp/9355715927/ref=zg_bs_g_4149493031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,Nathuram Godse
The Art Of War,Sun Tzu,https://amazon.in/Art-War-Sun-Tzu/dp/8172345240/ref=zg_bs_g_4149493031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"13,120"
"Three Thousand Stitches: Ordinary People, Extraordinary Lives [Paperback] Murty, Sudha",Missing,https://amazon.in/Three-Thousand-Stitches-Ordinary-Extraordinary/dp/0143440055/ref=zg_bs_g_4149493031_sccl_15/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,Murty Sudha
Autobiography of A Yogi PB,Paramahansa Yogananda,https://amazon.in/Autobiography-Yogi-Paramahansa-Yogananda/dp/8172345364/ref=zg_bs_g_4149493031_sccl_16/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"10,588"
An Autobiography : The Story Of My Experiments With Truth,Missing,https://amazon.in/Mahatma-Gandhi-Autobiography-Story-Experiments/dp/8172343116/ref=zg_bs_g_4149493031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,Mahatma Gandhi
Autobiography of a Yogi in Hindi | Yogi Kathamrit | Ek Yogi Ki Atmakatha | Paramahansa Yogananda Hindi | Yogi Book,Paramahansa Yogananda,https://amazon.in/Autobiography-of-a-Yogi/dp/B09C745BCM/ref=zg_bs_g_4149493031_sccl_18/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,171
The Diary Of A Young Girl -FINGERPRINT,Anne Frank,https://amazon.in/Diary-Young-Girl-Anne-Frank/dp/8172345194/ref=zg_bs_g_4149493031_sccl_19/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"43,035"
Mahagatha: 100 Tales from the Puranas,Satyarth Nayak,https://amazon.in/Mahagatha-Tales-Puranas-Satyarth-Nayak/dp/9356294496/ref=zg_bs_g_4149493031_sccl_20/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,344
War of Lanka (Ram Chandra Series Book 4),Amish Tripathi,https://amazon.in/War-Lanka-Ram-Chandra-Book/dp/9356291527/ref=zg_bs_g_4149493031_sccl_21/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"5,634"
Sapiens Manav Jati ka Sankshipt Itihas,Yuval Noah Harari,https://amazon.in/Sapiens-Manav-Jati-Sankshipt-Itihas/dp/9388241177/ref=zg_bs_g_4149493031_sccl_22/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"1,961"
Story Book- 101 Panchatantra Stories ( Ilustrated stories for children from Ancient India),Om Books Editorial Team,https://amazon.in/101-Panchatantra-Stories-Children-Illustrated/dp/935376517X/ref=zg_bs_g_4149493031_sccl_23/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"8,489"
WINGS OF FIRE: AUTOBIOGRAPHY OF ABDUL KALAM,Missing,https://amazon.in/WINGS-FIRE-AUTOBIOGRAPHY-ABDUL-KALAM/dp/8173711461/ref=zg_bs_g_4149493031_sccl_24/000-0000000-0000000?psc=1,Hardcover,Missing,4.6 out of 5 stars,Arun Tiwari
HereThere and Everywhere : Best-Loved,Missing,https://amazon.in/Here-There-Everywhere-Best-Loved-Stories/dp/0143444344/ref=zg_bs_g_4149493031_sccl_25/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,Murty Sudha
Relativity:The Special and the General Theory,Albert Einstein,https://amazon.in/Relativity-Special-General-Albert-Einstein/dp/8175994657/ref=zg_bs_g_4149493031_sccl_26/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"4,487"
Why I am an Atheist and Other Works,Bhagat Singh,https://amazon.in/Atheist-Other-Works-Bhagat-Singh/dp/9387022811/ref=zg_bs_g_4149493031_sccl_27/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"6,463"
Make You Bed,Admiral William H. McRaven,https://amazon.in/Make-Your-Bed-William-McRaven/dp/0718188861/ref=zg_bs_g_4149493031_sccl_28/000-0000000-0000000?psc=1,Hardcover,Missing,4.5 out of 5 stars,"20,006"
The Politics,Aristotle,https://amazon.in/Politics-Aristotle/dp/9389931266/ref=zg_bs_g_4149493031_sccl_29/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"1,945"
Sapiens,Missing,https://amazon.in/Sapiens/dp/B079C1B3H6/ref=zg_bs_g_4149493031_sccl_30/000-0000000-0000000?psc=1,Audible Audiobook,Missing,4.7 out of 5 stars,Yuval Noah Harari
Meditations,Marcus Aurelius,https://amazon.in/Meditations-Penguin-Classics-Marcus-Aurelius/dp/0140449337/ref=zg_bs_g_4149493031_sccl_1/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"6,008"
My Inventions Autobiography of Nikola Tesla,Nikola Tesla,https://amazon.in/My-Inventions-Autobiography-Nikola-Tesla/dp/9354401473/ref=zg_bs_g_4149493031_sccl_2/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"4,832"
Indias Struggle for Independence: 1857-1947 [Paperback] Bipan Chandra,Bipan Chandra,https://amazon.in/Indias-Struggle-Independence-Bipan-Chandra/dp/0140107819/ref=zg_bs_g_4149493031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"8,396"
Introducing Buddha: A Graphic Guide (Graphic Guides),Borin Van Loon,https://amazon.in/Introducing-Buddha-Graphic-Guide-ebook/dp/B00KFEJNY0/ref=zg_bs_g_4149493031_sccl_4/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.0 out of 5 stars,356
Doglapan: The Hard Truth about Life and Start-Ups,Ashneer Grover,https://amazon.in/Doglapan-Hard-Truth-about-Start-Ups/dp/067009711X/ref=zg_bs_g_4149493031_sccl_5/000-0000000-0000000?psc=1,Hardcover,Missing,4.3 out of 5 stars,"2,837"
Autobiography of A Yogi (Hardcover),Paramahansa Yogananda,https://amazon.in/Autobiography-Yogi-Complete-Paramahansa-Yogananda/dp/8190256203/ref=zg_bs_g_4149493031_sccl_6/000-0000000-0000000?psc=1,Hardcover,Missing,4.6 out of 5 stars,"9,499"
Psychopathology of Everyday Life,Sigmund Freud,https://amazon.in/Psychopathology-Everyday-Life-Sigmund-Freud/dp/9354402208/ref=zg_bs_g_4149493031_sccl_7/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,845
World's Greatest Leaders,Wonder House Books,https://amazon.in/Worlds-Greatest-Leaders-Inspirational-Personalities/dp/9388369041/ref=zg_bs_g_4149493031_sccl_8/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"3,041"
The Art of War (Deluxe Edition),Missing,https://amazon.in/Art-War-Deluxe-Sun-Tzu/dp/9388369696/ref=zg_bs_g_4149493031_sccl_9/000-0000000-0000000?psc=1,Hardcover,Missing,4.4 out of 5 stars,Sun Tzu
Revolutionaries : The Other Story of How India Won Its Freedom,Sanjeev Sanyal,https://amazon.in/Revolutionaries-Other-Story-India-Freedom/dp/9356295948/ref=zg_bs_g_4149493031_sccl_10/000-0000000-0000000?psc=1,Hardcover,Missing,4.8 out of 5 stars,589
Knowledge Encyclopedia Space,Wonder House Books,https://amazon.in/Knowledge-Encyclopedia-Wonder-House-Books/dp/935440443X/ref=zg_bs_g_4149493031_sccl_11/000-0000000-0000000?psc=1,Hardcover,Missing,4.3 out of 5 stars,65
"STEVE JOBS (PB): THE EXCLUSIVE BIOGRAPHY [Paperback] Isaacson, Walter",Walter Isaacson,https://amazon.in/STEVE-JOBS-EXCLUSIVE-BIOGRAPHY-Paperback/dp/034914043X/ref=zg_bs_g_4149493031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,"20,803"
Start With Why : The Inspiring Million-Copy Bestseller That Will Help You Find Your Purpose,Missing,https://amazon.in/Start-Why-Leaders-Inspire-Everyone/dp/0241958229/ref=zg_bs_g_4149493031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,SINEK SIMON
The Story Of My Experiments With Truth Mahatma Gandhi An Autobiography Hindi,Missing,https://amazon.in/Story-Experiments-Mahatma-Gandhi-Autobiography/dp/9390183502/ref=zg_bs_g_4149493031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Mahatma Gandhi
AUTOBIOGRAPHY OF A YOGI (HB),Missing,https://amazon.in/AUTOBIOGRAPHY-YOGI-HB-YOGANANDA/dp/B01BITKOXY/ref=zg_bs_g_4149493031_sccl_15/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,YOGANANDA
Balidan : Stories of India's Greatest Para Special Forces Operatives,Swapnil Pandey,https://amazon.in/Balidan-Stories-Greatest-Special-Operatives/dp/9356993556/ref=zg_bs_g_4149493031_sccl_16/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,241
Ambedkar's India,Missing,https://amazon.in/Ambedkars-India-B-R-Ambedkar/dp/9387022897/ref=zg_bs_g_4149493031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,B.R.Ambedkar
Shoe Dog,Phil Knight,https://amazon.in/Shoe-Dog-Memoir-Creator-NIKE/dp/1471146723/ref=zg_bs_g_4149493031_sccl_18/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"57,032"
The Origin of Species -FINGERPRINT,Charles Darwin,https://amazon.in/Origin-Species-Charles-Darwin/dp/8172344880/ref=zg_bs_g_4149493031_sccl_19/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"8,180"
Mossad [Paperback] Michael Bar-Zohar and Nissim Mishal [Paperback] Michael Bar-Zohar & Nissim Mishal,Missing,https://amazon.in/Mossad-Michael-Bar-Zohar/dp/8184958455/ref=zg_bs_g_4149493031_sccl_20/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,Michael Bar-Zohar & Nissim Mishal
THE CONCISE 48 LAWS OF POWER,Robert Greene,https://amazon.in/CONCISE-48-LAWS-POWER/dp/1861974043/ref=zg_bs_g_1318143031_sccl_1/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"5,488"
வேல்விழி மொழிகள் (Tamil Edition),Missing,https://amazon.in/%E0%AE%B5%E0%AF%87%E0%AE%B2%E0%AF%8D%E0%AE%B5%E0%AE%BF%E0%AE%B4%E0%AE%BF-%E0%AE%AE%E0%AF%8A%E0%AE%B4%E0%AE%BF%E0%AE%95%E0%AE%B3%E0%AF%8D-Tamil-%E0%AE%B7%E0%AF%87%E0%AE%B9%E0%AE%BE-Shehazaki-ebook/dp/B0CKCZHXBQ/ref=zg_bs_g_1318143031_sccl_2/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.0 out of 5 stars,ஷேஹா ஸகி Shehazaki
A Man Called Ove,Fredrik Backman,https://amazon.in/CALLED-FORMAT-Paperback-Backman-Fredrik/dp/1444775812/ref=zg_bs_g_1318143031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"173,766"
Anxious People,Fredrik Backman,https://amazon.in/Anxious-People-bestseller-author-Called/dp/140593025X/ref=zg_bs_g_1318143031_sccl_4/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"63,861"
Story Book- 101 Panchatantra Stories ( Ilustrated stories for children from Ancient India),Om Books Editorial Team,https://amazon.in/101-Panchatantra-Stories-Children-Illustrated/dp/935376517X/ref=zg_bs_g_1318143031_sccl_5/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"8,489"
The Illustrated Stories Of Akbar and Birbal: Classic Tales From India,Wonder House Books,https://amazon.in/Illustrated-Stories-Akbar-Birbal-Classic/dp/9389567831/ref=zg_bs_g_1318143031_sccl_6/000-0000000-0000000?psc=1,Hardcover,Missing,4.6 out of 5 stars,"2,760"
101 Witty Stories of Akbar and Birbal Collection of Humorous Stories For Kids,Wonder House Books,https://amazon.in/101-Witty-Stories-Akbar-Birbal/dp/9390391709/ref=zg_bs_g_1318143031_sccl_7/000-0000000-0000000?psc=1,Hardcover,Missing,4.6 out of 5 stars,"1,439"
It Will All Work Out: The Freedom of Letting Go,Kevin Hart,https://amazon.in/Will-All-Work-Out-Freedom-ebook/dp/B0C6V57VG8/ref=zg_bs_g_1318143031_sccl_8/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.0 out of 5 stars,"2,539"
A Nation of Idiots,Daksh Tyagi,https://amazon.in/Nation-Idiots-Daksh-Tyagi/dp/8194275016/ref=zg_bs_g_1318143031_sccl_9/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,435
Complete Book of Chess Strategy: Grandmaster Techniques from A to Z,Jeremy Silman,https://amazon.in/Complete-Book-Chess-Strategy-Grandmaster/dp/1890085014/ref=zg_bs_g_1318143031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"1,611"
SUPPANDI (VOL 2) : TINKLE COLLECTION (SUPPANDI : TINKLE COLLECTION),Missing,https://amazon.in/SUPPANDI-VOL-TINKLE-COLLECTION-ebook/dp/B076WX4W22/ref=zg_bs_g_1318143031_sccl_11/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.5 out of 5 stars,Rajani Thindiath
The Ultimate Hitchhiker's Guide to the Galaxy: The Complete Trilogy in Five Parts,Douglas Adams,https://amazon.in/Ultimate-Hitchhikers-Guide-Galaxy-Complete/dp/1529051436/ref=zg_bs_g_1318143031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,535
BORN A CRIME: STORIES FROM A SOUTH AFRICAN CHILDHOOD,Trevor Noah,https://amazon.in/BORN-CRIME-STORIES-AFRICAN-CHILDHOOD/dp/1473635306/ref=zg_bs_g_1318143031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"95,883"
Maun Muskaan Ki Maar | मौन मुस्कान की मार,Ashutosh Rana,https://amazon.in/Maun-Muskaan-Maar-Ashutosh-Rana/dp/9352669827/ref=zg_bs_g_1318143031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"1,574"
CLEOPATRA AND FRANKENSTEIN,Coco Mellors,https://amazon.in/Cleopatra-Frankenstein-Coco-Mellors/dp/0008608512/ref=zg_bs_g_1318143031_sccl_15/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"4,807"
"The Great Indian Cricket Circus : Amazing Facts, Stats and Everything in Between",Missing,https://amazon.in/Great-Indian-Cricket-Circus-Everything/dp/9356991154/ref=zg_bs_g_1318143031_sccl_16/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,Joy Bhattacharjya
Saraswati,Missing,https://amazon.in/Saraswati-SANJANA-KAPUR-ebook/dp/B06XXWYQFK/ref=zg_bs_g_1318143031_sccl_17/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.5 out of 5 stars,SANJANA KAPUR
"You've Got This: A feel-good romantic comedy from Maxine Morrey, perfect for summer 2023",Maxine Morrey,https://amazon.in/Youve-Got-This-feel-good-romantic-ebook/dp/B0BSST9J6W/ref=zg_bs_g_1318143031_sccl_18/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.3 out of 5 stars,"1,928"
"The Hitchhiker's Guide to the Galaxy: 42nd Anniversary Edition (The Hitchhiker's Guide to the Galaxy, 1)",Douglas Adams,https://amazon.in/Hitchhikers-Guide-Galaxy-42nd-Anniversary/dp/1529034523/ref=zg_bs_g_1318143031_sccl_19/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"21,029"
WHAT IF? (REISSUE),Randall Munroe,https://amazon.in/What-If-Randall-Munroe/dp/1848549563/ref=zg_bs_g_1318143031_sccl_20/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"21,077"
"The Less You Preach, the More You Learn : Aphorisms for Our Age",Shashi Tharoor,https://amazon.in/Less-You-Preach-More-Learn-ebook/dp/B0CG6869CJ/ref=zg_bs_g_1318143031_sccl_21/000-0000000-0000000?psc=1,Kindle Edition,Missing,5.0 out of 5 stars,15
"Joy of X, The: A Guided Tour of Mathematics, from One to Infinity",Missing,https://amazon.in/Joy-Guided-Tour-Mathematics-Infinity/dp/1848878451/ref=zg_bs_g_1318143031_sccl_22/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,Steven Strogatz
"Unexpectedly Mine: A steamy, Vegas wedding, marriage of convenience romantic comedy",Erin Hawkins,https://amazon.in/Unexpectedly-Mine-marriage-convenience-romantic-ebook/dp/B0C3494QF7/ref=zg_bs_g_1318143031_sccl_23/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.3 out of 5 stars,"1,497"
TINKLE DIGEST 1,Missing,https://amazon.in/TINKLE-DIGEST-1-ANANT-PAI-ebook/dp/B0758FSVW5/ref=zg_bs_g_1318143031_sccl_24/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.4 out of 5 stars,ANANT PAI
The Black Island (Tintin),Herge,https://amazon.in/Black-Island-Tintin-Herge/dp/1405206187/ref=zg_bs_g_1318143031_sccl_25/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,"1,376"
FRANKENSTEIN,Mary Shelley,https://amazon.in/Frankenstein-Mary-Shelley/dp/8175993162/ref=zg_bs_g_1318143031_sccl_26/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"21,871"
Baby Llama Drama: A Single Dad Sweet Romantic Comedy (Sweet as Sugar Maple Book 2),Kate Watson,https://amazon.in/Baby-Llama-Drama-Single-Romantic-ebook/dp/B0C4J1BCK8/ref=zg_bs_g_1318143031_sccl_27/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.5 out of 5 stars,70
Wordsearch Challenge book 1: 200 themed wordsearch puzzles (Collins Wordsearches),Collins Puzzles,https://amazon.in/Wordsearch-Challenge-book-wordsearch-puzzles/dp/0008279659/ref=zg_bs_g_1318143031_sccl_28/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,780
TONGUE IN CHEEK : THE FUNNY SIDE OF LIFE,Missing,https://amazon.in/TONGUE-CHEEK-FUNNY-SIDE-LIFE/dp/9395073314/ref=zg_bs_g_1318143031_sccl_29/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,Khyrunnisa A.
The Crab with Golden Claws (Tintin),Herge,https://amazon.in/Crab-Golden-Claws-Tintin/dp/1405206209/ref=zg_bs_g_1318143031_sccl_30/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,686
The Adventures of Tintin (Set of 23 Books),Missing,https://amazon.in/Tintin-Paperback-Boxed-Set-titles/dp/1405294574/ref=zg_bs_g_1318143031_sccl_1/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,Hergé
Mrs Funnybones,Missing,https://amazon.in/Mrs-Funnybones-Twinkle-Khanna/dp/0143424467/ref=zg_bs_g_1318143031_sccl_2/000-0000000-0000000?psc=1,Paperback,Missing,4.0 out of 5 stars,Khanna Twinkle
The Seven Crystal Balls (Tintin),Herge,https://amazon.in/Seven-Crystal-Balls-Tintin/dp/1405206241/ref=zg_bs_g_1318143031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,661
A Christmas Carol - Fingerprint,Charles Dickens,https://amazon.in/Christmas-Carol-Charles-Dickens/dp/8175993278/ref=zg_bs_g_1318143031_sccl_4/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"36,993"
Anxious People,Missing,https://amazon.in/Anxious-People/dp/B087N3241L/ref=zg_bs_g_1318143031_sccl_5/000-0000000-0000000?psc=1,Audible Audiobook,Missing,4.5 out of 5 stars,Fredrik Backman
Cigars of Pharaoh (Tintin),Herge,https://amazon.in/Cigars-Pharaoh-Tintin-Herge/dp/1405206152/ref=zg_bs_g_1318143031_sccl_6/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,"1,093"
TINKLE DOUBLE DIGEST 8,Missing,https://amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B075QFXP8P/ref=zg_bs_g_1318143031_sccl_7/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.5 out of 5 stars,ANANT PAI
Tintin in Tibet,Herge,https://amazon.in/Tintin-Tibet-Herge/dp/1405206314/ref=zg_bs_g_1318143031_sccl_8/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,"1,364"
Tintin: Explorers on the Moon,Herge,https://amazon.in/Tintin-Explorers-Moon-Herge/dp/1405206284/ref=zg_bs_g_1318143031_sccl_9/000-0000000-0000000?psc=1,Mass Market Paperback,Missing,4.8 out of 5 stars,"1,358"
Tintin in America,Herge,https://amazon.in/Tintin-America-Herge/dp/1405206144/ref=zg_bs_g_1318143031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,"1,150"
"Harry Potter Spells: The Complete Harry Potter Spell Book of Spells, Charms enchantment, Curses and Jinxes",Missing,https://amazon.in/Harry-Potter-Spells-Complete-enchantment-ebook/dp/B07NNQ5PG5/ref=zg_bs_g_1318143031_sccl_11/000-0000000-0000000?psc=1,Kindle Edition,Missing,3.9 out of 5 stars,Prince Vincent
"You Only Live Once: The laugh-out-loud, feel-good romantic comedy from Maxine Morrey",Maxine Morrey,https://amazon.in/You-Only-Live-Once-laugh-out-loud-ebook/dp/B09V4R7JYN/ref=zg_bs_g_1318143031_sccl_12/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.2 out of 5 stars,"6,046"
Suppandi Volume 7: Fire Away,Rajani Thindiath,https://amazon.in/Suppandi-7-Fire-Rajani-Thindiath-ebook/dp/B07C2RJSKX/ref=zg_bs_g_1318143031_sccl_13/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.5 out of 5 stars,"1,235"
So That Happened: A Romantic Comedy (Donovan Family Book 1),Katie Bailey,https://amazon.in/So-That-Happened-Romantic-Comedy-ebook/dp/B09NR11FNS/ref=zg_bs_g_1318143031_sccl_14/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.1 out of 5 stars,"5,398"
"Everything I Know About Love [Paperback] Alderton, Dolly",Dolly Alderton,https://amazon.in/Everything-I-Know-About-Love/dp/0241982103/ref=zg_bs_g_1318143031_sccl_15/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"22,537"
TINKLE DOUBLE DIGEST 6,Missing,https://amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758GBT53/ref=zg_bs_g_1318143031_sccl_16/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.4 out of 5 stars,ANANT PAI
The Arabian Nights Illustrated Book For Children,Wonder House Books,https://amazon.in/Arabian-Nights-Illustrated-Book-Children/dp/9354405355/ref=zg_bs_g_1318143031_sccl_17/000-0000000-0000000?psc=1,Hardcover,Missing,4.3 out of 5 stars,172
"Accidentally Ours: A steamy, age gap, secret relationship romantic comedy",Erin Hawkins,https://amazon.in/Accidentally-Ours-steamy-relationship-romantic-ebook/dp/B0CCC3VN2C/ref=zg_bs_g_1318143031_sccl_18/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.2 out of 5 stars,985
